carrier_key,name,iata,country,type,in_fetch_manifest,locale,band,region,official_website,help_root,baggage_checked_url,baggage_carryon_url,baggage_fees_url,fare_conditions_url,checkin_url,conditions_of_carriage_url,article_selector,has_capture_folder,latest_capture_set,ok_pages,failed_pages,has_candidates,has_fact_file,has_review_file,prefilled_conditions_url,missing_fields,notes,matched_source_airline_id,enrichment_sources
avianca-costa-rica,Avianca Costa Rica,LR,Costa Rica,Scheduled,yes,en,manual-priority,North America,https://www.avianca.com/en/about-us/contact-us,https://www.avianca.com/en/about-us/contact-us,https://ayuda.avianca.com/hc/en-us/sections/13768649925787-Checked-baggage,https://ayuda.avianca.com/hc/en-us/sections/13467208526619-Carry-on-baggage,https://ayuda.avianca.com/hc/en-us/sections/13768649925787-Checked-baggage,,https://ayuda.avianca.com/hc/en-us/sections/13499963148955-Check-in,https://www.avianca.com/uk/en/sobre-nosotros/informacion-legal/contrato-transporte/,,yes,2026-09-03,4,1,no,yes,no,https://www.avianca.com/uk/en/sobre-nosotros/informacion-legal/contrato-transporte/,fare_conditions_url;article_selector;,"5/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",avianca-costa-rica-14,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
avianca-ecuador,Avianca Ecuador,2K,Ecuador,Scheduled,yes,en,manual-priority,South America,https://www.avianca.com/en/about-us/contact-us,https://www.avianca.com/en/about-us/contact-us,https://ayuda.avianca.com/hc/en-us/sections/13768649925787-Checked-baggage,https://ayuda.avianca.com/hc/en-us/sections/13467208526619-Carry-on-baggage,https://ayuda.avianca.com/hc/en-us/sections/13768649925787-Checked-baggage,,,https://avianca.com/otr/en/about-us/legal-documentation/contract-of-carriage/,,yes,2026-09-03,3,0,no,yes,no,https://avianca.com/otr/en/about-us/legal-documentation/contract-of-carriage/,fare_conditions_url;checkin_url;article_selector;,"3/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",avianca-ecuador-657,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
avianca-el-salvador,Avianca El Salvador,TA,El Salvador,Scheduled,no,,,Latin America,https://www.avianca.com,,,,,,,https://www.avianca.com/uk/en/sobre-nosotros/informacion-legal/contrato-transporte/,,no,,0,0,no,no,no,https://www.avianca.com/uk/en/sobre-nosotros/informacion-legal/contrato-transporte/,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,,,
avianca-guatemala,Avianca Guatemala,GU,Guatemala,Scheduled,no,,,Latin America,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
avianca-peru,Avianca Peru,T0,Peru,Scheduled,no,,,Latin America,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aviastar-tu,Aviastar-TU,4B,Russia,Scheduled,yes,en,manual-priority,Europe,https://www.boutiqueair.com,,,,,,,https://www.boutiqueair.com/pages/terms,,yes,2026-09-03,0,1,no,yes,no,https://www.boutiqueair.com/pages/terms,help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,1/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.,aviastar-tu-688,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
avion-express-lithuania,Avion Express Lithuania,X9,Lithuania,Scheduled,no,,,Europe,https://avionexpress.aero,https://avionexpress.aero/contacts,,,,,,,,no,,0,0,no,yes,no,,locale;band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",avion-express-1707,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
avion-express-malta,Avion Express Malta,4X,Malta,Scheduled,no,en,,Europe,https://avionexpressmalta.aero,,,,,,,,,no,,0,0,no,yes,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",avion-express-malta-264,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
avior-airlines,Avior Airlines,3R,Venezuela,Scheduled,no,en,,Latin America,https://aviorair.com,,https://aviorair.com/en/equipajedemano,https://aviorair.com/en/equipajedemano,https://aviorair.com/en/equipajedemano,,,,,no,,0,0,no,no,no,,band;help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,avior-airlines-1708,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
azerbaijan-airlines,Azerbaijan Airlines,J2,Azerbaijan,Scheduled,yes,en,manual-priority,Asia,https://help.azal.az/hc/en-us/articles/36299412204562-How-do-I-know-which-fare-is-best-for-me,https://help.azal.az/hc/en-us/articles/36299412204562-How-do-I-know-which-fare-is-best-for-me,https://help.azal.az/hc/en-us/articles/36484496277266-What-items-are-restricted-in-baggage,https://help.azal.az/hc/en-us/articles/36291641558162-Where-can-I-find-hand-baggage-rules,https://help.azal.az/hc/en-us/articles/36484496277266-What-items-are-restricted-in-baggage,,,https://www.azal.az/en/information/rules-and-conditions,,yes,2026-09-03,3,1,no,yes,no,https://www.azal.az/en/information/rules-and-conditions,fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",azerbaijan-airlines-982,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
azimuth,Azimuth,A4,Russia,Scheduled,no,en,,Europe,https://aerocon.bo,https://azimuth.ru/en/about/contacts,https://azimuth.ru/en/passengers/baggage,https://azimuth.ru/en/passengers/baggage,https://azimuth.ru/en/passengers/baggage,,,,,no,,0,0,no,no,no,,band;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,azimuth-952,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aztec-airways,Aztec Airways,AJ,United States,Scheduled,no,en,,North America,https://flyaero.com,https://flyaero.com/support,,,,,,,,no,,0,0,no,no,no,,band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,aero-contractors-1023,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
azul-airlines,Azul Airlines,AD,Brazil,Low-cost,no,en,,Latin America,https://www.voeazul.com.br,,https://en.tripstack.voeazul.com.br/c/faq/baggage-baggage-information/difference-hand-and-checked-baggage,https://www.voeazul.com.br/fr/en/your-trip/plan/luggage/carry-on-and-personal-luggage,https://www.voeazul.com.br/fr/en/your-trip/plan/luggage,,https://interline.voeazul.com.br/CheckinOnLine.html,https://www.voeazul.com.br/en/for-your-trip/international-flights/contract-of-carriage,,no,,0,0,no,no,no,https://www.voeazul.com.br/en/for-your-trip/international-flights/contract-of-carriage,band;help_root;fare_conditions_url;article_selector;,,q794272-1714,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
ba-cityflyer,BA Cityflyer,CJ,United Kingdom,Scheduled,no,en,,Europe,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
ba-euroflyer,BA Euroflyer,A0,United Kingdom,Scheduled,no,en,,Europe,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
bb-airways,BB Airways,BO,Nepal,Scheduled,no,,,Asia,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
bbn-airlines,BBN Airlines,B5,Indonesia,Scheduled,no,,,Asia,https://bbnairlines.aero,https://bbnairlines.aero/contact-us,,,,,,,,no,,0,0,no,no,no,,locale;band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,bbn-airlines-t-rkiye-385,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
bh-air,BH Air,8H,Bulgaria,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
bmi-regional,BMI regional,BM,United Kingdom,Scheduled,no,en,,Europe,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
bqb-lineas-aereas,BQB Lineas Aereas,5Q,Uruguay,Scheduled,no,,,Latin America,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
bra,BRA,TF,Sweden,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
bvi-airways,BVI Airways,XV,British Virgin Islands,Scheduled,no,,,Caribbean,,,,,,,,,,no,,0,0,no,yes,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
badr-airlines,Badr Airlines,J4,Sudan,Scheduled,no,en,,Africa,https://buffaloairways.com,https://badrairlines.com/en/contact.php,,,,,,,,no,,0,0,no,no,no,,band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,badr-airlines-1722,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
bahamasair,Bahamasair,UP,Bahamas,Scheduled,no,en,,Caribbean,https://www.bahamasair.com,,https://www.bahamasair.com/baggage,https://www.bahamasair.com/baggage-information/carry-on-allowance,https://www.bahamasair.com/baggage,,,https://www.bahamasair.com/other-policies-forms/conditions-of-carriage,,no,,0,0,no,no,no,https://www.bahamasair.com/other-policies-forms/conditions-of-carriage,band;help_root;fare_conditions_url;checkin_url;article_selector;,,q800208-1723,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
balkan,Balkan,БА,Bulgaria,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
bamboo-airways,Bamboo Airways,QH,Vietnam,Scheduled,no,en,,Asia,https://www.bambooairways.com,,https://www.bambooairways.com/gl/en/travel-info/baggage-info,https://www.bambooairways.com/gl/en/travel-info/baggage-info/carry-on-baggage,https://www.bambooairways.com/gl/en/travel-info/baggage-info,,,https://www.bambooairways.com/global-en/terms-and-conditions/conditions-of-carriage/,,no,,0,0,no,no,no,https://www.bambooairways.com/global-en/terms-and-conditions/conditions-of-carriage/,band;help_root;fare_conditions_url;checkin_url;article_selector;,,bamboo-airways-1332,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
bangkok-airways,Bangkok Airways,PG,Thailand,Scheduled,yes,en-th,1b,Southeast Asia,https://www.bangkokair.com,,https://www.bangkokair.com/baggage-allowance,https://www.bangkokair.com/carry-on-baggage,https://www.bangkokair.com/excess-baggage,https://www.bangkokair.com/fare-rules,https://www.bangkokair.com/check-in,https://www.bangkokair.com/conditions-of-carriage,,yes,2026-09-03,0,6,no,yes,no,https://www.bangkokair.com/conditions/conditions-of-carriage,help_root;article_selector;,"parked — 403 on all six paths, blocked rather than a URL problem",bangkok-airways-1730,C:\Users\kspellman\Documents\Codex\2026-08-24\vie\work\airline_research_data.json; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
bassaka-air,Bassaka Air,5B,Cambodia,Scheduled,no,,,Asia,https://euroasiaair.kz,,,,,,,,,no,,0,0,no,no,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,chanchangi-airlines-1437,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
batik-air,Batik Air,ID,Indonesia,Scheduled,no,,,Asia,,,,,,,,,,no,,0,0,no,yes,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
batik-air-malaysia,Batik Air Malaysia,OD,Malaysia,Scheduled,no,,,Asia,https://www.malindoair.com,,,,,,,https://www.malindoair.com/terms-and-conditions,,no,,0,0,no,no,no,https://www.malindoair.com/terms-and-conditions,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,,,
beond,BeOnd,B4,Maldives,Scheduled,no,,,Asia,https://zanair.com,,https://zanair.com/luggage-allowance,https://zanair.com/luggage-allowance,https://zanair.com/luggage-allowance,,,,,no,,0,0,no,no,no,,locale;band;help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,zanair-414,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
